tic,datafqtr,cshoq,cshtrq,capxy,niq,xoprq,teqq,atq,epsfiq,cogsq,Debt_to_TA,NI_to_Asset,ROA,Revenue_growth,NI_growth,Current_ratio,MVA,CFROI,EBITDA_growth,EBITDA_margin,conm,EBITDA,SALE PRICE,Real GDP SA(billion),M2 SA(billion),M2-M1 Growth Gap(%),M2V,Prime Rate(%)
FRPH,2016Q4,9.867,435443.0,27.554,1.957,3.308,196.099,265.676,0.2,3.308,-0.7343493578644665,0.007566874720277929,0.007508757659354868,0.057665260196905654,1.5284237726098193,,72.10470000000001,,0.07228116710875332,0.661620294599018,FRP HOLDINGS INC,-14.811,1111994.4043692541,19304.352,13171.533333333333,0.0460635063025849,1.449,3.545081967213114
FRPH,2020Q2,9.563,2904239.0,1.167,4.149,3.145,385.801,534.117,0.43,3.145,-0.7204432736647589,0.007763731081870034,0.007763731081870034,0.011412761542451966,1.5642768850432631,,-86.72749999999996,,0.19540229885057459,0.46230124807659423,FRP HOLDINGS INC,-1.82,1116661.6523939923,19056.617,17666.766666666666,-193.6383215226967,1.128,3.25
FRPH,2020Q3,9.482,1316618.0,3.2,5.455,3.079,387.306,536.13,0.57,3.079,-0.7205453901106075,0.010196604745580226,0.01019390850897036,0.0425713797230296,0.3147746444926489,,-81.21810000000005,,0.11649408284023677,0.4950803542144966,FRP HOLDINGS INC,-1.2710000000000001,1213428.4218484333,20548.793,18419.63333333333,-30.880825336942586,1.177,3.25
FRPH,2020Q4,9.364,1716054.0,17.544,1.493,2.876,382.653,536.36,0.16,2.876,-0.7115612648221344,0.0027889521628389406,0.002784175143824185,-0.040177107248278165,-0.7263061411549037,,-45.95980000000003,,-0.013911891354753347,0.5086280539894071,FRP HOLDINGS INC,-2.068,1271328.3096547069,20771.691,18954.533333333333,-1.045805448183712,1.164,3.25
FRPH,2021Q2,9.411,811030.0,6.845,0.082,4.266,428.285,681.252,0.01,4.266,-0.6272054981122992,0.00012047458169976413,0.00012047458169976413,0.45139244831710235,-0.9971099284531069,,-82.61450000000002,,0.46585788561525154,0.4978222483814009,FRP HOLDINGS INC,-1.94,1329110.84490085,21389.005,20354.1,-0.6531105624953293,1.148,3.25
FRPH,2021Q3,9.411,961206.0,11.555,0.352,3.945,426.93,678.753,0.04,3.945,-0.6275184050751893,0.0005176379240366346,0.0005176451557163392,-0.002589758681577181,3.2926829268292677,,-79.03790000000004,,0.07070229368645053,0.5344033990322199,FRP HOLDINGS INC,-1.385,1167546.4193757384,21571.421,20806.1,-0.3876501604479054,1.15,3.25
FRPH,2021Q4,9.411,594605.0,16.53,-0.592,4.223,425.25,678.19,-0.06,4.223,-0.6255621580972883,-0.0008711564086282744,-0.0008725495470332946,-0.008733624454148714,-2.6818181818181817,,-59.70320000000004,,-0.07773851590105996,0.4972020478628409,FRP HOLDINGS INC,-1.249,2122464.1374233593,21960.388,21310.166666666668,-0.3513741780035273,1.163,3.25
FRPH,2022Q1,9.432,604821.0,3.636,0.672,4.445,424.23,674.867,0.07,4.445,-0.6271309754366416,0.00099575175553109,0.0009933062686937801,0.036671032265746195,-2.135135135135135,,-57.5064000000001,,0.020593869731800885,0.48949121396577466,FRP HOLDINGS INC,-1.87,1470329.5722762686,21903.85,21663.63333333333,-0.2575648638018624,1.164,3.294354838709677
FRPH,2022Q2,9.455,719391.0,17.411,0.657,4.694,424.937,677.04,0.07,4.694,-0.6261624128559613,0.000971960349343557,0.000971960349343557,0.10577696106580903,-0.022321428571428603,,-32.8107,,0.15767245424683218,0.5124636476942251,FRP HOLDINGS INC,-1.178,1589976.8317874055,21919.222,21694.0,-0.0938019613314633,1.19,3.928571428571429
FRPH,2022Q3,9.455,670907.0,26.137,0.48,4.701,424.685,676.99,0.05,4.701,-0.6258364229899999,0.00070974524581583,0.0007089946308427435,-0.03469048608226,-0.26940639269406397,,-89.23120000000006,,-0.0691122821240372,0.4941897998708844,FRP HOLDINGS INC,-1.218,1899299.7391268578,22066.784,21589.63333333333,0.714614468406316,1.217,5.373076923076923
FRPH,2022Q4,9.46,684515.0,27.615,2.756,4.428,444.211,701.084,0.29,4.428,-0.6321795961682196,0.004038123342250367,0.003999785207470716,0.060038734667527516,4.741666666666666,,-113.25240000000002,,0.18092749836708033,0.5505481120584652,FRP HOLDINGS INC,-1.313,1629664.3389195038,22249.459,21333.966666666664,1.3652773302294197,1.253,6.819672131147541
FRPH,2023Q1,9.504,531911.0,1.206,0.565,4.48,445.185,699.599,0.06,4.48,-0.6349137148566536,0.0008076054997219835,0.0008067492787447266,0.02659358505887144,-0.7949927431059507,,-73.6875,,0.03871681415929218,0.5570496341704568,FRP HOLDINGS INC,-1.54,1459613.6526816022,22403.435,21088.666666666668,1.9455509463096927,1.288,7.693548387096774
FRPH,2023Q2,9.496,1357689.0,2.185,0.598,5.11,444.992,699.896,0.06,5.11,-0.6343685347537349,0.0008545939785422599,0.0008545939785422599,0.05754399841803437,0.05840707964601766,,-76.93830000000003,,-0.008519701810436597,0.5222513089005236,FRP HOLDINGS INC,-1.342,1238056.3459540647,22539.418,20771.3,2.367238829351304,1.322,8.158730158730158
FRPH,2023Q3,9.477,707779.0,4.634,1.259,4.879,444.994,701.157,0.13,4.879,-0.633230503296694,0.0017980131882863032,0.0017972196626394577,-0.00981675392670156,1.1053511705685617,,-112.18830000000003,,0.022556390977443552,0.5393258426966292,FRP HOLDINGS INC,-1.2530000000000001,1218472.687682179,22780.933000000005,20746.4,1.5098286246508883,1.348,8.432539682539682
FRPH,2024Q1,9.5,605250.0,6.205,1.301,4.716,448.871,705.673,0.14,4.716,-0.6346721498484426,0.0018436301233007355,0.0018390785099930097,0.002770905492330389,-0.5482638888888889,,-44.3130000000001,,-0.030774736088745813,0.5345899536168953,FRP HOLDINGS INC,-3.218,1218472.687682179,23053.545,20845.466666666664,0.703434760244237,1.373,8.5
FRPH,2024Q2,19.03,1427427.0,12.518,2.044,5.114,451.148,711.856,0.11,5.114,-0.6323582297543324,0.0028838916170321736,0.0028838916170321736,0.03394848514753779,0.5710991544965411,,-87.19140000000004,,-0.00996861731585752,0.5118831726639305,FRP HOLDINGS INC,-0.992,1218472.687682179,23223.906,20998.5,0.5343483638902136,1.382,8.5
FRPH,2024Q3,19.03,1566130.0,47.089,1.361,4.999,467.103,726.918,0.07,4.999,-0.641204372432654,0.0019039873683052086,0.0018918885106347489,0.014889758518659812,-0.3341487279843445,,-77.68319999999994,,0.05053141898191327,0.5298598702153673,FRP HOLDINGS INC,-1.293,1218472.687682179,23400.294,21185.36666666667,0.3919033201033928,1.387,8.4375
FRWL,2010Q4,1.223,115.0,0.0,-0.113,0.534,-5.398,0.241,-0.09,0.38,26.54771784232365,-0.4688796680497926,,-0.9388695570394057,-1.0830271858927258,0.0014186912573151268,5.422499999999999,,-0.9794107206247782,0.17846153846153848,FRAWLEY CORP,-2.465,956586.9998710509,16960.864,8793.633333333333,-2.661273632986383,1.741,3.25
FRWL,2011Q1,1.223,12757.0,0.0,-0.113,0.534,-5.398,0.241,-0.09,0.38,26.54771784232365,-0.4688796680497926,,0.0,0.0,0.0014186912573151268,5.422499999999999,,0.0,0.17846153846153848,FRAWLEY CORP,-3.8320000000000003,607552.9614517713,16920.632,8907.066666666668,-1.784149469337759,1.724,3.25
FRWL,2011Q2,1.223,329.0,0.0,-0.113,0.534,-5.398,0.241,-0.09,0.38,26.54771784232365,-0.4688796680497926,,0.0,0.0,0.0014186912573151268,5.422499999999999,,0.0,0.17846153846153848,FRAWLEY CORP,-3.325,838158.6634436401,17035.114,9103.266666666668,-1.1662795390406933,1.709,3.25
FRWL,2011Q3,1.223,329.0,0.0,-0.113,0.534,-5.398,0.241,-0.09,0.38,26.54771784232365,-0.4688796680497926,,0.0,0.0,0.0014186912573151268,5.422499999999999,,0.0,0.17846153846153848,FRAWLEY CORP,-2.899,914435.7203404065,17031.313,9469.7,-3.375601293609054,1.652,3.25
FRWL,2011Q4,1.223,329.0,0.0,-0.015,0.248,-5.413,0.303,-0.01,0.0,21.165016501650168,-0.04950495049504951,,-0.9907692307692307,-0.8672566371681416,0.01504548635409377,5.425800000000001,,-3.0862068965517238,-40.33333333333333,FRAWLEY CORP,-2.926,805666.7484053862,17222.583,9628.433333333332,-2.2522677261722857,1.645,3.25
FSV,2013Q4,,,16.744,20.835,961.033,168.66,610.297,,731.204,-0.2747187025333567,0.0341391158730913,,-0.08589586258359538,0.6809197256958452,1.9447871847990226,,,-319.40495867768595,0.2981123753738301,FIRSTSERVICE CORP,-1.286,1177468.4835487162,18016.147,11001.633333333331,-1.4943082194357693,1.563,3.25
FSV,2014Q1,,,16.744,-2.157,238.033,168.66,610.297,-0.06,178.69,-0.2747187025333567,0.0341391158730913,,-0.04982725468424176,-1.1035277177825773,1.9447871847990226,,,-0.9018740104342409,0.030786582734105884,FIRSTSERVICE CORP,-1.003,981631.9192982456,17953.974,11173.3,-1.5790229274862178,1.539,3.25
FSV,2014Q2,,,16.744,10.128,267.382,168.66,610.297,0.28,203.816,-0.2747187025333567,0.0341391158730913,,0.18978883848953965,-5.695410292072323,1.9447871847990226,,,2.283031345060177,0.08495063397272463,FIRSTSERVICE CORP,-1.0750000000000002,1168208.0086043787,18185.911,11325.4,-0.8733900519600324,1.547,3.25
FSV,2014Q3,,,16.744,8.598,284.181,168.66,610.297,0.24,215.906,-0.2747187025333567,0.0341391158730913,,0.06784278160880208,-0.15106635071090035,1.9447871847990226,,,0.12186278854288357,0.0892481147585641,FIRSTSERVICE CORP,-1.012,1153408.3389537972,18406.941,11468.2,-0.0379582144761858,1.552,3.25
FSV,2014Q4,,,22.439,-3.599,269.128,158.749,615.544,-0.1,201.634,-0.2562757495808586,-0.00584686066308826,,-0.09568020921132336,-1.4185857176087462,1.9883659145882073,,,-0.5315282964665327,0.046233884057354686,FIRSTSERVICE CORP,-1.736,1268071.8727289755,18500.031,11632.533333333333,-1.3824430412962885,1.54,3.25
FSV,2015Q1,,,22.439,-3.311,263.537,158.749,615.544,-0.1,197.307,-0.2562757495808586,-0.00584686066308826,,-0.03538596752358458,-0.08002222839677697,1.9883659145882073,,,-0.33680821707803144,0.031786736422118454,FIRSTSERVICE CORP,-2.237,1421047.3972901881,18666.621,11866.033333333333,-0.945337215166675,1.522,3.25
FSV,2015Q2,35.973,1325153.0,10.407,7.377,294.404,151.189,606.367,0.2,224.142,-0.2476866320231807,0.012165899529492865,,0.19861934170741646,-3.228027786167321,1.7598037728982168,556.2562,,2.68088303282478,0.09761502646735183,FIRSTSERVICE CORP,-0.986,1172620.6691850328,18782.243,11969.4,0.7174732932022865,1.527,3.25
FSV,2015Q3,35.984,1968870.0,14.291,14.065,310.943,170.507,611.34,0.39,241.048,-0.27727124022638794,0.023100795183077703,0.023100795183077703,0.071337712374828,0.9066015995662193,1.6762833238797505,719.7123999999999,0.15980592828443635,0.21147988821553043,0.11038409269723197,FIRSTSERVICE CORP,-1.096,1196071.5105478126,18857.418,12099.233333333332,0.0664574936139139,1.521,3.25
FSV,2015Q4,35.939,1525818.0,19.694,3.264,294.314,167.026,600.483,0.09,221.466,-0.27648742762076534,0.005385575764909057,0.005386925318301435,-0.09559545096917232,-0.7679345894063278,1.769590850044966,1011.2708,0.1873251690905943,-0.43502151262246636,0.06895657235410234,FIRSTSERVICE CORP,-1.668,1281596.9892533692,18892.206,12290.766666666668,0.3571472247114515,1.5,3.290322580645161
FSV,2016Q1,35.999,2096064.0,6.9,-1.657,295.84,164.438,612.86,-0.05,222.506,-0.26668080801488103,-0.0027037169989883496,-0.0027312969209860693,-0.026971453155843483,-1.5076593137254903,1.787247659731968,1019.6401,0.0038056390957983714,-0.46114322414900455,0.038187693848224555,FIRSTSERVICE CORP,-1.017,1177307.1113675174,19001.69,12571.066666666666,0.0117995761075073,1.474,3.5
GADS,2012Q2,21.865,16031217.0,0.218,4.213,51.935,161.992,203.425,0.2,11.03,-0.7914071525132111,0.02333354564109097,0.02333354564109097,0.1717223957193721,-0.132592135062796,3.1535323225942307,103.66780000000003,0.014078926039108796,-0.03980716253443539,0.11834108579771162,GADSEN PROPERTIES INC,2.597,812505.4801493215,17444.525,9951.933333333332,-0.4363072787925137,1.629,3.25
GADS,2012Q3,21.461,9702432.0,0.277,7.525,45.019,165.46,202.656,0.35,9.875,-0.8115229748934154,0.04004313838873152,0.037061571459881155,-0.037772043594879956,0.7861381438404937,3.6378959343751873,136.28169999999997,0.06607011302175983,0.6729307129536652,0.2057479578694801,GADSEN PROPERTIES INC,2.6109999999999998,754703.949434144,17469.65,10139.566666666668,-2.353169378929976,1.609,3.25
GADS,2012Q4,21.044,9838521.0,0.573,5.894,47.141,167.327,211.89,0.27,10.337,-0.7849686157912125,0.03039487814845995,0.02843592749658663,-0.03334450697764679,-0.2167441860465117,3.3626284077439745,138.43599999999998,0.14327687620397736,-0.3440233236151604,0.13962147067949118,GADSEN PROPERTIES INC,2.202,1136943.9762338412,17489.852,10369.666666666666,-1.5049256914316578,1.584,3.25
GADS,2013Q1,21.047,8626662.0,0.211,7.212,46.181,174.029,211.53,0.34,10.423,-0.8179879922469626,0.0340944546872784,0.03406546691228567,0.044259093646766834,0.22361723786901933,4.096458805293907,164.49220000000003,0.017557934306736658,0.44248366013071894,0.19286563199105144,GADSEN PROPERTIES INC,2.914,778371.4474596151,17662.4,10529.033333333333,0.1724729699606797,1.581,3.25
GADS,2013Q2,20.723,7260545.0,0.474,7.094,47.42,177.067,215.132,0.34,9.87,-0.818413811055538,0.033253488710032766,0.033253488710032766,0.014838506711409405,-0.016361619523017068,4.095093180303162,153.14659999999998,0.05256575550849914,-0.03534209333937477,0.18332902781365712,GADSEN PROPERTIES INC,2.6470000000000002,848565.9195666893,17709.671,10642.466666666667,-0.6405504165002629,1.572,3.25
GADS,2013Q3,19.876,8381203.0,0.71,0.886,45.262,167.447,204.791,0.04,7.512,-0.8127652094086166,0.004209339412434497,0.0042198212529439925,-0.20962714199603882,-0.8751057231463208,3.8337515869032504,148.48439999999997,0.06684485709596492,-0.9407233442930953,0.013749373542806092,GADSEN PROPERTIES INC,4.338,847684.5743637836,17860.45,10790.366666666669,-0.3283019090282391,1.571,3.25
GADS,2013Q4,18.903,11788343.0,6.419,3.185,57.637,160.361,220.929,0.16,11.111,-0.721322234745099,0.014946350345267732,0.01496288640420934,0.383435382302312,2.594808126410835,2.4611054427752173,84.3509,0.14393078563881745,8.275752773375595,0.09218774610174832,GADSEN PROPERTIES INC,3.559,1177468.4835487162,18016.147,11001.633333333331,-1.4943082194357693,1.563,3.25
GADS,2014Q1,18.903,9818756.0,1.802,-0.345,40.605,161.615,203.648,-0.02,6.942,-0.7886893070395978,-0.0016940996228786925,-0.001625146910925462,-0.306756969601512,-1.108320251177394,3.1898967360282287,137.55150000000003,-0.02876489221180604,-0.4175636425764565,0.07745262870904712,GADSEN PROPERTIES INC,3.844,981631.9192982456,17953.974,11173.3,-1.5790229274862178,1.539,3.25
GADS,2014Q2,19.05,4417251.0,3.778,-7.48,35.025,155.142,302.558,-0.4,5.288,-0.5094626484839271,-0.029553185857141166,-0.029553185857141166,-0.2775253328486391,20.68115942028986,0.8799031627783875,77.4865,-0.06920164068010162,-1.9463185684951598,-0.10144973112362024,GADSEN PROPERTIES INC,3.884,1168208.0086043787,18185.911,11325.4,-0.8733900519600324,1.547,3.25
SRRE,2012Q4,28.692,14120.0,7.309,-0.517,2.707,5.292,50.192,-0.02,2.127,-0.08551163532036977,-0.01314727105120951,-0.011480342411760134,0.6499733617474694,-0.3867141162514828,0.8053883482273078,-4.7181999999999995,-0.7319695707104648,-2.780821917808219,0.1259283177268324,SUNRISE REAL ESTATE GRP INC,280.0,1136943.9762338412,17489.852,10369.666666666666,-1.5049256914316578,1.584,3.25
SRRE,2013Q1,28.692,100.0,0.051,-1.204,2.377,3.985,50.797,-0.04,1.325,-0.05876331279406264,-0.023702187137035653,-0.023844181049421223,-0.31772683241846944,1.3288201160541586,0.7817045228133094,-3.4112,-0.4073153259449666,-1.676923076923077,-0.1249408424041647,SUNRISE REAL ESTATE GRP INC,50.0,778371.4474596151,17662.4,10529.033333333333,0.1724729699606797,1.581,3.25
SRRE,2014Q1,28.692,18120.0,0.043,-0.876,2.342,2.201,69.906,-0.03,1.514,-0.01718021342946242,-0.012531113209166594,-0.01331266526853287,-0.3783319002579535,2.020689655172414,0.8272636207745463,-4.179399999999999,-0.5039111784002017,-1.284072249589491,-0.0797602581834947,SUNRISE REAL ESTATE GRP INC,52.0,981631.9192982456,17953.974,11173.3,-1.5790229274862178,1.539,3.25
RLLMF,2020Q4,85.359,508539.0,1.828,12.568,102.701,212.216,249.724,0.14,77.439,-0.8457977607278436,0.05530375702957924,0.05235063428491691,0.05369633330510615,1.1326998133378585,5.902410518626735,,0.3336698817464182,0.06441342150379636,0.1746349382388633,REAL MATTERS INC,-5.734,1271328.3096547069,20771.691,18954.533333333333,-1.045805448183712,1.164,3.25
RLLMF,2021Q1,84.237,83603.0,2.303,7.116,103.781,207.081,243.112,0.08,76.272,-0.8476792589423804,0.029270459705814603,0.028877760553206337,-0.03321519557023567,-0.43380012730744755,5.894469043734949,,0.03369214357951318,-0.23989875747814082,0.13730070325358693,REAL MATTERS INC,-2.48,855158.0054728026,21058.379,19593.266666666663,-0.8694004364182328,1.156,3.25
RLLMF,2021Q2,83.737,357978.0,2.692,11.538,110.376,213.218,254.96,0.13,82.17,-0.8323580169438343,0.04633065099021828,0.04633065099021828,0.07090724700327522,0.62141652613828,5.078202178248198,,0.1135748119376676,0.11715202518617174,0.14322973266681155,REAL MATTERS INC,-2.0749999999999997,1329110.84490085,21389.005,20354.1,-0.6531105624953293,1.148,3.25
RLLMF,2021Q3,80.037,81980.0,2.978,5.269,118.087,162.988,202.874,0.06,90.781,-0.798466042962627,0.022550952569812793,0.02301707605813461,0.0044245039898158645,-0.5433350667360028,3.7571863043264986,,0.18642979327094292,-0.3870041187947105,0.08741247932734664,REAL MATTERS INC,-6.838,1167546.4193757384,21571.421,20806.1,-0.3876501604479054,1.15,3.25
RLLMF,2021Q4,79.048,140155.0,3.025,9.069,115.07,159.551,194.34,0.11,90.592,-0.8158433672944324,0.04051889563781853,0.04566304309515778,-0.029482681339742522,0.7211994685898653,3.9226896799712336,,0.15150882100935237,-0.07055079126514008,0.08371355995636352,REAL MATTERS INC,-5.325,2122464.1374233593,21960.388,21310.166666666668,-0.3513741780035273,1.163,3.25
RLLMF,2022Q1,78.377,206982.0,0.192,2.67,102.146,158.112,188.687,0.03,79.007,-0.8326593776995764,0.014150418417803026,0.013941575920235386,-0.141945964023793,-0.7055904730400264,4.315036484381405,,0.115471907002491,-0.4662798440026633,0.052070863145781715,REAL MATTERS INC,-1.516,1470329.5722762686,21903.85,21663.63333333333,-0.2575648638018624,1.164,3.294354838709677
RLLMF,2022Q2,78.11,40968.0,0.266,-0.545,93.108,157.77,188.36,-0.01,70.803,-0.8322892333828839,-0.0028908862820815444,-0.0028908862820815444,-0.11856306318847043,-1.2041198501872659,4.146382218077251,,0.15809940231236524,-0.6661914097308859,0.01971973342036828,REAL MATTERS INC,-17.881,1589976.8317874055,21919.222,21694.0,-0.0938019613314633,1.19,3.928571428571429
RLLMF,2022Q3,73.016,23087.0,1.015,-1.437,78.927,133.676,158.1,-0.02,60.56,-0.839190385831752,-0.008055730481531242,-0.008295329908214511,-0.17137111632852886,1.6366972477064219,3.9290603924750265,,0.16532161258749006,-1.1190603310197544,-0.002833401097784101,REAL MATTERS INC,-8.344,1899299.7391268578,22066.784,21589.63333333333,0.714614468406316,1.217,5.373076923076923
RLLMF,2022Q4,72.696,64734.0,1.015,-9.96,59.617,115.006,137.004,-0.14,43.833,-0.8321362879915916,-0.05927239563728984,-0.06750162654521796,-0.2605204309819068,5.9311064718162845,3.9428361415809117,,0.14849472318375662,5.354260089686101,-0.024347079037800683,REAL MATTERS INC,-5.513999999999999,1629664.3389195038,22249.459,21333.966666666664,1.3652773302294197,1.253,6.819672131147541
RLLMF,2023Q1,72.693,47360.0,0.153,-4.596,41.574,111.692,129.326,-0.06,28.374,-0.8559145106165813,-0.03553809752099346,-0.034513573386400334,-0.34424398625429553,-0.53855421686747,4.427536762016241,,-0.003783595911956603,1.405786873676782,-0.08932267784619416,REAL MATTERS INC,-8.886000000000001,1459613.6526816022,22403.435,21088.666666666668,1.9455509463096927,1.288,7.693548387096774
RLLMF,2023Q2,72.719,117680.0,0.236,-2.58,39.616,109.47,128.915,-0.04,27.68,-0.8414071287282319,-0.019981335264346096,-0.019981335264346096,-0.014542119743220172,-0.4386422976501305,3.8074281353345207,,-0.028506765541484087,-0.4115576415371077,-0.05333687848976336,REAL MATTERS INC,-5.378,1238056.3459540647,22539.418,20771.3,2.367238829351304,1.322,8.158730158730158
RLLMF,2023Q3,72.801,1101.0,0.506,-0.619,44.577,111.241,129.776,-0.01,33.822,-0.8494713968684502,-0.004785872783924416,-0.00478563227943763,0.22174953469821856,-0.760077519379845,4.048956975228162,,-0.022189349112426034,-1.6844466600199404,0.02988030467899891,REAL MATTERS INC,-0.4929999999999999,1218472.687682179,22780.933000000005,20746.4,1.5098286246508883,1.348,8.432539682539682
RLLMF,2023Q4,72.944,8217.0,0.534,1.622,41.883,111.578,128.738,0.02,31.023,-0.8589383088132486,0.012555272808197309,0.012548643400357428,-0.08184983677910773,-3.620355411954766,4.312258246008862,209.8604,-0.022499418648016602,-0.7771303714493809,0.007253075446206359,REAL MATTERS INC,-15.324,1295990.3794906887,22960.6,20695.166666666668,1.2102770628190096,1.367,8.5
RLLMF,2024Q1,73.06,30286.0,0.002,-3.598,37.333,111.094,125.509,-0.05,25.77,-0.877180122541013,-0.028667266889227067,-0.028303185484981137,-0.15985209414776358,-3.2182490752157826,5.033664747950462,241.063,0.02243790301464943,-7.169934640522874,-0.053265622795880936,REAL MATTERS INC,-6.138999999999999,1295990.3794906887,23053.545,20845.466666666664,0.703434760244237,1.373,8.5
RLLMF,2024Q2,73.06,12904.0,0.006,2.073,41.816,110.936,128.423,0.03,30.639,-0.8560460353674966,0.016327205708614904,0.016327205708614904,0.18967414303851027,-1.57615341856587,4.278126542992171,246.96179999999998,0.02109834214953958,-1.1864406779661016,0.008347562132422692,REAL MATTERS INC,-7.841,1295990.3794906887,23223.906,20998.5,0.5343483638902136,1.382,8.5
RLLMF,2024Q3,73.535,70568.0,0.008,1.699,48.244,112.55,129.031,0.02,36.348,-0.8645209290790584,0.01330937975731337,0.013198474290552875,0.17356763422500476,-0.180414857694163,4.76997560231778,216.34650000000002,-0.007826007826007826,2.531249999999999,0.025117707680805058,REAL MATTERS INC,-6.67,1295990.3794906887,23400.294,21185.36666666667,0.3919033201033928,1.387,8.4375
RLLMF,2024Q4,74.002,57380.0,0.259,-0.156,46.233,115.704,134.28,0.0,33.601,-0.854215072981829,-0.0012063962199585106,-0.0011849106190018645,-0.07810131953846466,-1.0918187168922895,4.580456162377066,389.4717,0.045199849029683915,-1.4915526950925182,-0.013392661435272459,REAL MATTERS INC,-7.666,1295990.3794906887,23542.349,21426.7,-0.0562089549649202,1.387,7.823076923076923
RLLMF,2025Q1,74.008,27985.0,0.033,2.28,42.691,111.825,126.76,0.03,30.13,-0.8742899968444304,0.0179867466077627,0.017468587189702723,-0.10168339836044016,-15.615384615384615,4.682855605932529,231.6163,0.01308750055268161,1.7954173486088378,-0.04167581680208868,REAL MATTERS INC,-1.047,1295990.3794906887,23542.349,21426.7,-0.0562089549649202,1.387,7.823076923076923
RMAX,2011Q1,18.872,16274271.0,5.821,0.966,56.485,-61.763,578.649,0.05,56.485,0.1084647169527641,0.0016880832275126111,0.0016799737047594036,0.0,0.0,1.3669126607989168,-165.5006,0.09900903200176459,0.0,0.2802441448558832,RE/MAX HOLDINGS INC,-3.958,607552.9614517713,16920.632,8907.066666666668,-1.784149469337759,1.724,3.25
RMAX,2011Q2,18.872,16274271.0,5.821,10.546,44.15,-61.763,578.649,0.98,44.15,0.1084647169527641,0.0016880832275126111,0.0016799737047594036,0.6797208598687263,3.625438596491228,1.3669126607989168,-165.5006,0.09900903200176459,-15.45550351288056,0.3586577571179546,RE/MAX HOLDINGS INC,-6.74,838158.6634436401,17035.114,9103.266666666668,-1.1662795390406933,1.709,3.25
RMAX,2011Q3,18.872,16274271.0,5.821,8.288,20.156,-61.763,578.649,0.77,20.156,0.1084647169527641,0.0016880832275126111,0.0016799737047594036,-0.47683033120278906,-0.21410961501991266,1.3669126607989168,-165.5006,0.09900903200176459,-0.3576751721344673,0.4403443009857004,RE/MAX HOLDINGS INC,-7.502000000000001,914435.7203404065,17031.313,9469.7,-3.375601293609054,1.652,3.25
RMAX,2011Q4,0.848,16274271.0,0.819,5.415,20.985,-43.024,186.465,0.5,20.985,0.23609792722494838,0.02904030246963237,0.0016799737047594036,-0.07130362349021235,-0.34664575289575295,1.6380451432039536,-165.5006,0.09900903200176459,-0.214200138722492,0.372589469907615,RE/MAX HOLDINGS INC,-5.356,805666.7484053862,17222.583,9628.433333333332,-2.2522677261722857,1.645,3.25
RMAX,2012Q1,0.848,16274271.0,0.819,4.669,23.517,-43.024,186.465,0.43,23.517,0.23609792722494838,0.02904030246963237,0.0016799737047594036,0.04646156605973606,-0.13776546629732234,1.6380451432039536,-165.5006,0.09900903200176459,-0.07847857486759746,0.3281049112882489,RE/MAX HOLDINGS INC,1.283,714142.7318070319,17367.01,9799.633333333331,-0.7002381344801467,1.64,3.25
RMAX,2012Q2,0.848,16274271.0,0.819,9.166,19.697,-43.024,186.465,0.85,19.697,0.23609792722494838,0.02904030246963237,0.0016799737047594036,0.004742721636524783,0.9631612765046051,1.6380451432039536,-165.5006,0.09900903200176459,0.34709160571229547,0.4399010435920039,RE/MAX HOLDINGS INC,5.42,812505.4801493215,17444.525,9951.933333333332,-0.4363072787925137,1.629,3.25
RMAX,2012Q3,0.848,16274271.0,0.819,12.35,20.614,-43.024,186.465,1.15,20.614,0.23609792722494838,0.02904030246963237,0.0016799737047594036,0.09275741462166232,0.3473707178703904,1.6380451432039536,-165.5006,0.09900903200176459,0.15158371040723972,0.463582190533191,RE/MAX HOLDINGS INC,-4.344,754703.949434144,17469.65,10139.566666666668,-2.353169378929976,1.609,3.25
RMAX,2012Q4,0.848,16274271.0,0.465,7.139,20.173,-18.369,251.512,0.66,20.173,0.07701024205604504,0.02838433156270874,0.0016799737047594036,-0.08714772697702267,-0.42194331983805666,2.159540697386042,-165.5006,0.09900903200176459,-0.1632332304238001,0.42494298745724063,RE/MAX HOLDINGS INC,-4.49,1136943.9762338412,17489.852,10369.666666666666,-1.5049256914316578,1.584,3.25
RMAX,2013Q1,0.848,16274271.0,0.465,5.407,25.044,-18.369,251.512,0.5,25.044,0.07701024205604504,0.02838433156270874,0.0016799737047594036,0.11388255416191573,-0.24261100994537055,2.159540697386042,-165.5006,0.09900903200176459,-0.058764338901187485,0.3590786948176583,RE/MAX HOLDINGS INC,-4.736,778371.4474596151,17662.4,10529.033333333333,0.1724729699606797,1.581,3.25
RMAX,2013Q2,0.848,16274271.0,0.482,9.548,19.237,-23.694,238.07,0.89,19.237,0.10372579493426302,0.04010585122022935,0.0016799737047594036,0.004248240563019756,0.7658590715738858,1.6602819619854823,-165.5006,0.09900903200176459,0.4257002351935004,0.509772941566219,RE/MAX HOLDINGS INC,-9.482,848565.9195666893,17709.671,10642.466666666667,-0.6405504165002629,1.572,3.25
RMAX,2013Q3,10.108,16274271.0,0.676,7.697,19.642,-22.534,251.962,0.72,19.642,0.09340297346425254,0.031414274986123356,0.031414274986123356,0.027292882444382105,-0.19386258902387932,1.7165905799094292,-165.5006,0.1836625468304644,0.03329334133173356,0.512750545743203,RE/MAX HOLDINGS INC,9.571000000000002,847684.5743637836,17860.45,10790.366666666669,-0.3283019090282391,1.571,3.25
